Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
2023-05-30,Jayanagar,South End Circle,20776,28.14935357808785,1.285685819201857,72.206183470973,100.0,1,91.552,77.99386888867618,78.94453738489416,54.56731173107016,102,Clear,Yes
2023-05-30,Hebbal,Ballari Road,19561,45.21278630747596,1.0051580218783434,57.45892558451938,100.0,0,89.122,45.241992283934366,68.94484102075593,77.24142032364585,100,Clear,No
2023-05-30,Yeshwanthpur,Tumkur Road,20296,47.50258433896569,1.3918228961809862,72.6659134796354,100.0,1,90.592,28.754072456324728,83.48140419793336,50.18690528597239,92,Rain,No
2023-05-31,Indiranagar,100 Feet Road,12584,49.19245151075934,1.1120915116999623,37.97898537338051,58.950162337618245,2,75.168,36.44032224351439,77.10106565679058,71.01730696459623,197,Clear,No
2023-05-31,Indiranagar,CMH Road,33200,20.0,1.5,100.0,100.0,2,116.4,16.198094245801755,90.3677562968473,68.78177575049125,113,Clear,No
2023-05-31,Whitefield,Marathahalli Bridge,17274,28.045132443298986,1.3580120742810051,59.95853717053908,87.57279987030589,1,84.548,73.66151860093214,66.48448826152212,99.23164306199844,95,Clear,No
2023-05-31,Whitefield,ITPL Main Road,33762,36.177082883224976,1.5,100.0,100.0,3,117.524,79.50606026069921,72.94092078138584,54.37071305396361,107,Clear,No
2023-05-31,Koramangala,Sony World Junction,33859,48.12137474319894,1.5,100.0,100.0,3,117.718,56.986420267211145,81.63103242492856,74.98142222833252,97,Overcast,No
2023-05-31,Koramangala,Sarjapur Road,44763,20.0,1.5,100.0,100.0,4,139.526,27.095130044844574,85.7729092785189,77.42487138480239,116,Rain,No
2023-05-31,M.G. Road,Trinity Circle,35199,53.67395970933748,1.5,100.0,100.0,2,120.398,57.406859490116105,89.18477297482221,71.35361657185052,86,Rain,No
2023-05-31,M.G. Road,Anil Kumble Circle,48418,24.8953095736145,1.5,100.0,100.0,2,146.836,26.626512191989804,73.84566857622383,82.43038016082072,86,Clear,No
2023-05-31,Jayanagar,Jayanagar 4th Block,17264,34.29709441950918,1.2856175412729385,53.10113715272495,87.4964623297569,0,84.52799999999999,61.6301597569072,91.08261805702377,65.5196869306792,100,Clear,No
2023-05-31,Jayanagar,South End Circle,24916,46.01910926342013,1.324396243367076,89.44525382895922,100.0,2,99.832,70.1720955798281,94.97114948256916,66.13564803991926,108,Clear,No
2023-05-31,Yeshwanthpur,Tumkur Road,24070,48.62851561164712,1.0219631190213148,86.31784451547085,100.0,5,98.14,43.293459052201065,69.5649301476868,52.57847774794344,103,Clear,No
2023-06-01,Indiranagar,100 Feet Road,48988,28.348096186938164,1.5,100.0,100.0,4,147.976,40.42640248584775,82.50651893918848,67.88506515436522,105,Rain,No
2023-06-01,Indiranagar,CMH Road,21517,62.39298487340736,1.1275181514611037,71.86550326481999,100.0,4,93.034,67.39439980465798,93.67906847448602,73.20877684890608,100,Clear,No
2023-06-01,Whitefield,ITPL Main Road,16155,54.57599402378787,1.0420551397923967,50.76449809210547,82.82886442693706,0,82.31,39.62233758067164,79.94752555638483,61.12526907209055,98,Clear,No
2023-06-01,Koramangala,Sony World Junction,50593,49.7405605478105,1.5,100.0,100.0,4,151.186,37.61603069655069,98.60079486054114,86.45279748096469,100,Clear,No
2023-06-01,Koramangala,Sarjapur Road,56430,34.14182239120306,1.5,100.0,100.0,5,162.86,60.90440348458412,99.9592957148597,69.12525606143355,107,Rain,No
2023-06-01,M.G. Road,Trinity Circle,53302,20.693433084383354,1.5,100.0,100.0,0,156.60399999999998,72.74386576067428,84.78528505277743,61.52125806995976,93,Rain,No
2023-06-01,M.G. Road,Anil Kumble Circle,37763,46.69659579371444,1.5,100.0,100.0,1,125.526,61.36773410699662,75.09363240956046,63.12198241190228,103,Clear,No
2023-06-01,Hebbal,Hebbal Flyover,31368,60.0416060133627,1.5,97.76394130177783,100.0,1,112.736,69.5017587151786,72.28120164420156,59.92077780815322,94,Fog,No
2023-06-01,Yeshwanthpur,Yeshwanthpur Circle,14822,43.56074830034733,1.3655264794647963,41.1089810333896,72.4682299015949,0,79.644,24.809476820476867,77.42467534130739,87.39976243737428,178,Clear,No
2023-06-02,Indiranagar,100 Feet Road,48959,38.69933073225029,1.5,100.0,100.0,3,147.918,57.89653273588002,99.78923814299276,66.50145620667051,110,Clear,No
2023-06-02,Indiranagar,CMH Road,35669,30.70242072868262,1.5,100.0,100.0,3,121.338,20.77808394870724,74.21877852432097,74.48687403307599,106,Clear,No
2023-06-02,Whitefield,Marathahalli Bridge,35745,20.724067717501704,1.5,100.0,100.0,4,121.49,46.95074627778747,95.22033304581404,55.38405345005841,112,Overcast,No
2023-06-02,Whitefield,ITPL Main Road,14098,48.700296036205614,1.1406672213524538,51.5219929651529,71.22747233977287,0,78.196,44.77980091644697,80.96867323593308,85.04031239144857,220,Rain,No
2023-06-02,Koramangala,Sony World Junction,62795,20.0,1.5,100.0,100.0,1,175.59,42.185061732079824,70.58306746769355,99.9811608097217,88,Clear,No
2023-06-02,Koramangala,Sarjapur Road,61836,50.62493495116699,1.5,100.0,100.0,3,173.672,72.73734746612149,70.69213653826789,56.1760478641966,81,Rain,No
2023-06-02,Electronic City,Silk Board Junction,10635,52.08941180430739,1.0110859684281486,29.316741317488358,52.17994910380641,0,71.27,60.55558361329933,91.56717456353849,62.0251582971988,190,Fog,No
2023-06-02,M.G. Road,Trinity Circle,51573,49.56932340096731,1.5,100.0,100.0,0,153.14600000000002,31.442755874233303,89.41453348519586,83.2656945168494,106,Clear,No
2023-06-02,Jayanagar,Jayanagar 4th Block,27249,41.125361588238974,1.5,91.86426996367294,100.0,1,104.498,14.649054856951924,95.24404741479132,77.36637721841478,106,Overcast,No
2023-06-02,Jayanagar,South End Circle,17998,52.48085996171649,1.3826372996748568,59.97690354850539,86.52915455709768,0,85.99600000000001,70.80299551016404,91.4275938425845,71.70265867792939,91,Overcast,No
2023-06-02,Hebbal,Ballari Road,37345,38.28118031320613,1.5,100.0,100.0,2,124.69,15.88278539894742,87.66594363314312,88.84669373942796,113,Clear,No
2023-06-02,Yeshwanthpur,Tumkur Road,30729,47.7000983812821,1.5,100.0,100.0,5,111.458,78.64230127925448,63.54075173756491,95.69120156711084,105,Clear,No
2023-06-03,Indiranagar,100 Feet Road,50330,32.55659237380719,1.5,100.0,100.0,2,150.66,44.7346718329945,95.87283179631146,68.2587999453367,107,Clear,No
2023-06-03,Indiranagar,CMH Road,39048,42.26362140842349,1.5,100.0,100.0,0,128.096,21.41002346161661,92.45770587621706,71.77930218109039,90,Fog,No
2023-06-03,Whitefield,Marathahalli Bridge,14165,48.696843064654026,1.3124382667730652,41.37312675383016,66.41101995893015,1,78.33,45.19217838629488,64.03968667285528,73.97308315319049,188,Fog,No
2023-06-03,Koramangala,Sony World Junction,47971,29.75401502263958,1.5,100.0,100.0,4,145.942,27.89297433398504,78.13227523556226,78.56460580189646,88,Clear,No
2023-06-03,Electronic City,Hosur Road,16754,46.39301220207691,1.3534432478910754,56.06714066691251,81.0353890286559,0,83.50800000000001,73.11692946785193,60.991327562608,57.13952797641024,90,Clear,No
2023-06-03,M.G. Road,Trinity Circle,26837,32.77725518716836,1.5,83.66546722546781,100.0,2,103.674,57.15202767268014,95.45589244550943,57.989042608615485,103,Clear,No
2023-06-03,M.G. Road,Anil Kumble Circle,12822,60.238738352163736,1.3299817423820617,52.3844149456252,60.827500545411546,2,75.644,27.21782371431524,95.85943079074008,89.66113827857006,198,Fog,No
2023-06-03,Hebbal,Hebbal Flyover,28767,34.3153629467428,1.5,100.0,100.0,0,107.534,68.60324273540496,61.354700512052815,84.39435222405484,118,Clear,No
2023-06-04,Indiranagar,100 Feet Road,59306,51.77772683986375,1.5,100.0,100.0,2,168.612,23.819050207277137,60.49632710251795,50.9842110648214,98,Clear,No
2023-06-04,Whitefield,Marathahalli Bridge,17310,41.43717092348217,1.039314369687896,59.3817204961767,83.41302520321021,1,84.62,37.14905297367967,63.92436183195352,88.37043833443215,82,Clear,No
2023-06-04,Koramangala,Sony World Junction,50806,20.0,1.5,100.0,100.0,1,151.612,58.87544413263745,85.6157569662918,84.70078390597041,99,Clear,Yes
2023-06-04,Koramangala,Sarjapur Road,63934,20.0,1.5,100.0,100.0,1,177.868,73.31360876297924,91.0872786350651,99.89595335481756,109,Clear,No
2023-06-04,Electronic City,Hosur Road,19380,61.522242160418514,1.2650910067714702,60.45822747500341,99.50515541231788,1,88.75999999999999,18.46843015461245,84.78873271582378,67.07064563368698,98,Rain,No
2023-06-04,M.G. Road,Anil Kumble Circle,55660,45.26000065652086,1.5,100.0,100.0,2,161.32,22.318747025158487,60.66858545399527,86.96925239635529,115,Clear,No
2023-06-04,Jayanagar,South End Circle,13205,38.94401783843508,1.1706048570744172,42.390051063543616,64.44231214576112,1,76.41,79.36865034734227,80.71086148448668,90.92371583988128,211,Fog,No
2023-06-04,Hebbal,Hebbal Flyover,32761,48.539587588486896,1.5,100.0,100.0,2,115.522,54.6485189199769,69.37123143241809,54.89292129231449,95,Overcast,No
2023-06-04,Hebbal,Ballari Road,41923,20.0,1.5,100.0,100.0,1,133.846,28.08964682095718,83.05845894108785,60.877161256770606,95,Clear,No
2023-06-05,Indiranagar,100 Feet Road,19479,20.0,1.022448792941501,71.87774335652904,100.0,2,88.958,25.5004103789328,60.03369494128072,67.71509300614926,88,Clear,No
2023-06-05,Indiranagar,CMH Road,47933,39.78579524786728,1.5,100.0,100.0,2,145.866,45.52907308464441,70.16452815377122,68.07931051055765,108,Clear,Yes
2023-06-05,Whitefield,Marathahalli Bridge,28799,46.21880522988221,1.5,98.32644960499069,100.0,1,107.598,73.99172862444676,88.88598502260874,85.58635858031438,95,Fog,No
2023-06-05,Koramangala,Sony World Junction,58732,34.94801397339161,1.5,100.0,100.0,1,167.464,20.907411455667017,61.157982654785776,61.31697655073303,92,Rain,No
2023-06-05,Electronic City,Hosur Road,20651,53.701042916960304,1.104478386963002,78.03661135270062,100.0,1,91.302,57.56299892822064,77.18896146352712,65.56320829994509,93,Clear,No
2023-06-05,M.G. Road,Trinity Circle,40344,37.05913455010789,1.5,100.0,100.0,4,130.688,28.231756683061672,77.58257201449962,77.73266975254504,106,Clear,No
2023-06-05,M.G. Road,Anil Kumble Circle,37537,37.24742977697932,1.5,100.0,100.0,3,125.074,56.3401556549054,91.16435438596004,77.14608906501991,108,Clear,No
2023-06-05,Jayanagar,Jayanagar 4th Block,23747,46.17006333178469,1.2061270722741688,75.63898781996775,100.0,3,97.494,38.91263330441828,99.27768460691073,67.07634821542992,87,Overcast,No
2023-06-05,Hebbal,Hebbal Flyover,11172,46.641721414675175,1.1586597804188696,38.26000095380565,52.266143050731706,1,72.344,16.61003220449792,97.34233509000435,93.67364598296818,203,Clear,No
2023-06-05,Yeshwanthpur,Yeshwanthpur Circle,28559,45.96390428235782,1.5,100.0,100.0,1,107.118,68.62786962656949,98.84764998229625,96.53496601922184,100,Overcast,No
2023-06-05,Yeshwanthpur,Tumkur Road,13722,49.66906950169673,1.0749438238196354,50.4506967893886,72.40688328496971,0,77.444,27.6005229240019,95.99763620502904,50.65856486845262,222,Clear,No
2023-06-06,Indiranagar,100 Feet Road,24294,57.01181982742988,1.1402476022397865,85.26464432892128,100.0,1,98.588,50.77815019708402,87.12875921244063,55.82371895061839,103,Clear,No
2023-06-06,Indiranagar,CMH Road,23303,47.65728711636477,1.3031316046269676,69.65484033658394,100.0,1,96.606,62.66408184513975,98.13644812047568,68.67006471359856,115,Fog,No
2023-06-06,Whitefield,ITPL Main Road,24743,48.50278257819247,1.0995767368460914,89.96879368693516,100.0,1,99.486,71.96586557647359,63.72058199658739,99.70544435331382,95,Clear,No
2023-06-06,Koramangala,Sony World Junction,66530,31.397230425054165,1.5,100.0,100.0,1,183.06,14.83049175647974,84.88132442871242,55.704839575817886,100,Clear,No
2023-06-06,Koramangala,Sarjapur Road,17078,45.094200889013536,1.2714047094669905,63.9242691465056,89.34300410162916,1,84.156,24.2874628192558,65.07044974924229,80.45498334914959,122,Clear,No
2023-06-06,Electronic City,Hosur Road,15738,41.79340879007046,1.2461547471919945,61.794103751753845,74.98963596754754,1,81.476,18.085583689633744,78.36148867076793,74.43666924524263,104,Clear,No
2023-06-06,Electronic City,Silk Board Junction,21058,46.41226585436078,1.0154580933549224,64.02458585472893,100.0,0,92.116,33.71939302294176,63.54449854615906,75.71624780375295,86,Clear,No
2023-06-06,M.G. Road,Trinity Circle,23545,44.36447860442576,1.1624630497490736,72.29424613945764,100.0,2,97.09,56.2601430169402,96.7198875942946,96.1505418569608,95,Clear,No
2023-06-06,M.G. Road,Anil Kumble Circle,24607,38.25180626790597,1.1098792916274942,72.39694893983997,100.0,4,99.214,50.98555390806997,97.86054211853258,77.67552789751232,101,Overcast,No
2023-06-06,Jayanagar,Jayanagar 4th Block,9305,37.00939183045097,1.2475754252661024,25.797215639266128,48.7142300055051,0,68.61,31.34819543565025,62.45589929924424,77.51406755822462,191,Overcast,No
2023-06-06,Jayanagar,South End Circle,14374,54.30787440156713,1.1401023795203524,40.71454694359807,70.22598449183593,0,78.748,78.9303504648359,93.51859402801634,89.64907880114737,202,Overcast,No
2023-06-06,Hebbal,Ballari Road,32904,35.35603728674215,1.5,100.0,100.0,2,115.808,33.04981669067588,64.84936759090012,53.69700863732066,99,Clear,No
2023-06-07,Indiranagar,100 Feet Road,36597,25.02815487997548,1.5,100.0,100.0,4,123.194,59.8640247822464,69.87787490551136,92.35242437454912,98,Clear,No
2023-06-07,Indiranagar,CMH Road,50560,46.14378089603907,1.5,100.0,100.0,2,151.12,22.285980401508027,79.52783620158759,89.17040476385677,106,Clear,No
2023-06-07,Whitefield,Marathahalli Bridge,16358,45.324105042262985,1.3051092348408264,49.45147705724696,83.8689231655547,0,82.71600000000001,79.03103470831219,84.5774123127303,55.9835081689143,100,Overcast,No
2023-06-07,Whitefield,ITPL Main Road,32003,41.63507645155507,1.5,100.0,100.0,3,114.006,72.50574396068654,62.66083552135511,97.43965757910036,99,Overcast,No
2023-06-07,Koramangala,Sarjapur Road,43016,25.022435846300738,1.5,100.0,100.0,2,136.03199999999998,46.58369118140092,65.90406648622651,63.03160582053153,89,Windy,No
2023-06-07,Electronic City,Silk Board Junction,19636,52.24838991630821,1.0144240354040313,60.94495306677983,99.4658039678895,0,89.27199999999999,15.275116236020288,76.37389272288002,58.79995736906735,104,Windy,No
2023-06-07,M.G. Road,Trinity Circle,14297,41.66415153555849,1.175534036870391,40.478271686137205,71.37209027540693,0,78.594,45.13079966899409,75.64548947709335,82.3944552671826,210,Clear,No
2023-06-07,M.G. Road,Anil Kumble Circle,42964,47.64823437328157,1.5,100.0,100.0,1,135.928,63.79645566598939,75.1824138617795,77.22994075801265,94,Fog,No
2023-06-07,Hebbal,Hebbal Flyover,38226,33.473632752306294,1.5,100.0,100.0,1,126.452,37.40753905700913,95.39465197226228,80.65760879865854,88,Overcast,No
2023-06-08,Indiranagar,CMH Road,36000,42.17075023768478,1.5,100.0,100.0,0,122.0,66.88963194597972,88.49776743169413,56.704900300916776,107,Overcast,No
2023-06-08,Whitefield,ITPL Main Road,27890,29.224538108105765,1.5,95.01791459221084,100.0,0,105.78,52.50181772409128,76.81521490890619,66.62636801804024,101,Clear,No
2023-06-08,Koramangala,Sarjapur Road,29305,61.70400963359257,1.5,94.45203717455342,100.0,2,108.61,30.974059723768324,67.56512280941155,71.77429136981672,101,Overcast,No
2023-06-08,M.G. Road,Anil Kumble Circle,40155,36.99671757766833,1.5,100.0,100.0,6,130.31,32.66914765023808,82.30929981056968,50.17575725861575,112,Fog,No
2023-06-08,Jayanagar,Jayanagar 4th Block,23778,58.97382540630388,1.3264624110184746,81.98110920509438,100.0,3,97.556,36.1805263700159,82.10957163847449,67.15798031957172,107,Clear,Yes
2023-06-08,Hebbal,Ballari Road,20267,55.29206761681616,1.174031882191876,76.27590143899698,100.0,0,90.534,70.12491599511596,65.98942242398634,58.74011676795772,82,Rain,No
2023-06-08,Yeshwanthpur,Yeshwanthpur Circle,14975,68.11448074421696,1.020541560221368,58.62486549905118,77.46010395718234,0,79.95,47.54788414452991,74.97024000931545,72.76446480044085,204,Rain,No
2023-06-09,Indiranagar,100 Feet Road,24063,43.47974147243367,1.3923124821884347,78.61774585854658,100.0,0,98.126,45.89487603354946,99.70818423221812,99.18876766208696,85,Clear,No
2023-06-09,Indiranagar,CMH Road,11531,44.98920283986021,1.250434095272016,39.60326250569019,56.44893160320176,0,73.062,79.30664853388897,66.70610480689777,86.55189764163875,206,Clear,No
2023-06-09,Koramangala,Sarjapur Road,48287,29.659279959324365,1.5,100.0,100.0,2,146.574,58.05414640211695,83.54993992242049,66.41855444430259,92,Clear,No
2023-06-09,M.G. Road,Anil Kumble Circle,38540,20.0,1.5,100.0,100.0,0,127.08,76.43265815573558,60.81940435307576,54.49562230128116,91,Windy,No
2023-06-09,Yeshwanthpur,Tumkur Road,13166,43.59405892950415,1.3868145674416192,48.67676332981864,62.96433508733604,0,76.332,79.48259373635416,90.72429193526308,71.28296852642586,187,Rain,No
2023-06-10,Indiranagar,100 Feet Road,13380,33.249447587817514,1.3695184098773798,52.19073106360993,68.78526624089545,1,76.76,27.15733056517304,64.96849482046768,59.08160711309146,167,Clear,No
2023-06-10,Indiranagar,CMH Road,22729,37.86589241406819,1.167646633805932,79.88939702651257,100.0,2,95.458,13.336294158934836,96.27310079511112,89.37658091603328,106,Overcast,No
2023-06-10,Whitefield,Marathahalli Bridge,25458,36.21754567249354,1.5,83.92668658063397,100.0,1,100.916,64.78953044520995,64.96977222671597,58.74521732957042,103,Clear,Yes
2023-06-10,Electronic City,Hosur Road,21799,64.29285368429103,1.0375341532088351,69.86049157215473,100.0,0,93.598,33.323343267545575,92.98624968576377,67.68042397343524,95,Fog,No
2023-06-10,M.G. Road,Trinity Circle,37914,20.0,1.5,100.0,100.0,1,125.828,52.63828441966636,81.06791127449699,70.04623892944596,117,Windy,No
2023-06-10,Jayanagar,Jayanagar 4th Block,7259,37.46242053276836,1.0242676883830617,15.626336523255093,33.03768776274613,0,64.518,75.46691419774618,86.3108107377439,69.92063797724126,213,Clear,No
2023-06-10,Hebbal,Ballari Road,28015,40.46823712744047,1.5,91.73417177865218,100.0,0,106.03,46.84074867798784,75.23219153213883,85.97558401959213,98,Clear,Yes
2023-06-11,Indiranagar,CMH Road,32926,46.40800208648727,1.5,100.0,100.0,2,115.852,43.49994127898482,95.66610127762252,97.9645762455597,97,Rain,No
2023-06-11,Koramangala,Sarjapur Road,44493,43.703569446223895,1.5,100.0,100.0,1,138.986,57.726050502119456,74.8191141635657,69.08021130304303,119,Windy,No
2023-06-11,M.G. Road,Trinity Circle,26865,40.81484377889944,1.5,85.1920867144051,100.0,2,103.73,46.93573982674789,62.93445840536835,69.89087617331303,90,Clear,No
2023-06-11,M.G. Road,Anil Kumble Circle,43178,36.52367903171692,1.5,100.0,100.0,2,136.356,47.67178436579866,94.35361798385463,55.64892827318484,103,Clear,No
2023-06-11,Jayanagar,Jayanagar 4th Block,33465,24.31300409382644,1.5,100.0,100.0,2,116.93,31.76013852969393,93.9785366585008,59.595523188833255,93,Clear,No
2023-06-11,Jayanagar,South End Circle,32603,28.07098035255302,1.5,100.0,100.0,0,115.206,29.354378280243544,81.34648638820636,53.599133696763225,106,Fog,No
2023-06-11,Hebbal,Hebbal Flyover,47525,33.86658327134415,1.5,100.0,100.0,1,145.05,44.8069051510263,97.92592003232114,97.55711271471604,88,Fog,No
2023-06-12,Indiranagar,100 Feet Road,35363,29.49678262140375,1.5,100.0,100.0,2,120.726,56.20069744673856,95.15855013480086,77.56995040403811,97,Clear,No
2023-06-12,Indiranagar,CMH Road,34643,40.42312999019909,1.5,100.0,100.0,2,119.286,63.12570164980181,70.98137046676032,66.48593262746232,101,Clear,No
2023-06-12,Whitefield,Marathahalli Bridge,22610,52.06462725181342,1.2389904236618483,82.65096663695127,100.0,3,95.22,54.10110101781182,62.56711924233202,83.0009243500401,109,Overcast,No
2023-06-12,Whitefield,ITPL Main Road,33464,27.09636736355167,1.5,100.0,100.0,1,116.928,50.22356830603008,96.98090366462534,92.57041597771874,112,Fog,No
2023-06-12,Koramangala,Sarjapur Road,49748,33.91869599769769,1.5,100.0,100.0,1,149.49599999999998,36.74605790182292,96.83327617602966,87.19506381723139,96,Overcast,No
2023-06-12,M.G. Road,Trinity Circle,43860,39.39243180738455,1.5,100.0,100.0,6,137.72,28.20182796902978,70.42376277287448,54.71486331250357,97,Clear,No
2023-06-12,M.G. Road,Anil Kumble Circle,27274,31.65609235840405,1.5,99.4439197803566,100.0,5,104.548,14.929331117722503,85.60093592794831,75.42408699956913,94,Overcast,No
2023-06-12,Hebbal,Hebbal Flyover,8603,44.0227291091079,1.370984665370163,20.819059223795453,39.18400679361008,1,67.206,19.265276661219,66.72770834137795,79.79481708392159,188,Overcast,No
2023-06-13,Indiranagar,100 Feet Road,33601,38.44614596819829,1.5,100.0,100.0,2,117.202,56.75142388549403,65.2680494578586,98.23972984318064,92,Overcast,No
2023-06-13,Indiranagar,CMH Road,45627,39.52973954010056,1.5,100.0,100.0,3,141.25400000000002,10.92647750603459,98.11110544863416,56.4184296152907,94,Clear,No
2023-06-13,Whitefield,Marathahalli Bridge,9204,61.56934174031022,1.2937178846674784,33.04443115416064,45.43986840341072,0,68.408,25.408603152801064,63.3489018462821,93.04255396509949,208,Clear,No
2023-06-13,Koramangala,Sarjapur Road,65844,44.29076020877172,1.5,100.0,100.0,2,181.688,66.79371553228532,82.55195395878584,70.69482405158872,115,Clear,No
2023-06-13,M.G. Road,Trinity Circle,40755,21.894125012179398,1.5,100.0,100.0,4,131.51,36.37741789017693,79.32380980488347,89.44742746407965,97,Windy,No
2023-06-13,M.G. Road,Anil Kumble Circle,41268,43.381806648346256,1.5,100.0,100.0,1,132.536,27.543125353526356,63.84740316680024,90.33026931397563,95,Overcast,No
2023-06-13,Jayanagar,Jayanagar 4th Block,9409,26.84321373704169,1.0720752280216506,32.103384770071294,45.17381281956081,1,68.818,12.733935900661209,78.91817471743602,66.70110252376529,195,Overcast,No
2023-06-13,Jayanagar,South End Circle,23591,43.18817525898872,1.3993993286271984,69.18382259874153,100.0,1,97.182,21.01403731354401,77.46231955727009,74.12385832495501,105,Rain,No
2023-06-13,Yeshwanthpur,Tumkur Road,21636,60.07952873426696,1.1583292499100215,69.52224193408715,100.0,0,93.272,31.27364855334433,83.10686462485336,89.32416557210385,106,Overcast,No
2023-06-14,Indiranagar,100 Feet Road,13192,54.157684447127,1.3130467797362069,47.24853009677077,62.18621834197079,0,76.384,59.99831267196802,91.92930502190066,51.63205395552896,183,Windy,No
2023-06-14,Indiranagar,CMH Road,24455,59.83390085266359,1.0231180744493205,77.68505245764635,100.0,2,98.91,78.92500885754104,90.28809990921108,62.00628928615991,92,Clear,No
2023-06-14,Whitefield,Marathahalli Bridge,19243,56.20776936455129,1.0786670103996605,66.62377134123534,92.5237353226648,0,88.48599999999999,36.8356743116292,82.69480559516484,86.4144391503499,106,Rain,No
2023-06-14,Whitefield,ITPL Main Road,23135,46.67596523418851,1.0404565087711748,68.59371669702466,100.0,0,96.27,10.771077213506578,86.26803551321396,88.16622561667599,86,Overcast,No
2023-06-14,Koramangala,Sony World Junction,43983,41.87843546564126,1.5,100.0,100.0,0,137.966,51.03801245206468,79.69696143729549,90.50441413047298,109,Clear,No
2023-06-14,Koramangala,Sarjapur Road,29855,59.57950448503793,1.5,92.8884798273244,100.0,1,109.71,16.557761559281175,76.09797473634808,61.939451451349065,101,Windy,No
2023-06-14,M.G. Road,Trinity Circle,54728,25.411440820774303,1.5,100.0,100.0,3,159.45600000000002,49.62353923892172,73.76579370940955,96.53821679046511,97,Rain,No
2023-06-14,M.G. Road,Anil Kumble Circle,41900,31.67016067444215,1.5,100.0,100.0,0,133.8,28.33232266436614,84.86987135798418,54.376113655909016,93,Rain,Yes
2023-06-14,Hebbal,Hebbal Flyover,43031,35.88155091367126,1.5,100.0,100.0,3,136.062,42.202656263230864,76.24808077899718,96.7645006388849,110,Clear,Yes
2023-06-15,Indiranagar,100 Feet Road,20682,42.22309545776115,1.109605150470059,66.76319801689445,98.88545019706524,3,91.364,66.9117841845005,98.9655073933318,64.17919556695574,96,Rain,No
2023-06-15,Indiranagar,CMH Road,21811,47.638756347075024,1.0158299487835585,67.58604807330893,100.0,0,93.622,64.46061470038518,81.72846066255121,83.44765314609091,89,Clear,No
2023-06-15,Whitefield,Marathahalli Bridge,6430,55.66135298585604,1.3550317086358166,28.063703587593118,35.83152636702091,1,62.86,14.452820722953888,62.58518245067542,90.08898000283648,206,Clear,No
2023-06-15,Whitefield,ITPL Main Road,24537,42.345493375518345,1.2786202703842835,86.51715787749075,100.0,2,99.074,76.01634356111,68.742915766899,74.6525407026266,125,Clear,No
2023-06-15,Koramangala,Sony World Junction,44244,33.723043076970626,1.5,100.0,100.0,1,138.488,11.64547291149484,66.60930829814,90.74244706209412,73,Rain,Yes
2023-06-15,Koramangala,Sarjapur Road,13587,34.313228773657585,1.2450801848921793,45.2719146680532,69.72025128414843,3,77.174,79.32372962254256,72.88237704909172,63.835898686227246,196,Windy,No
2023-06-15,Electronic City,Hosur Road,8550,32.841935613394426,1.095308000152192,35.50456437390998,40.55112449475648,0,67.1,43.5511929331641,96.93840826998914,81.44601997992515,193,Clear,Yes
2023-06-15,Jayanagar,Jayanagar 4th Block,30644,39.325921280298246,1.5,94.2111600453034,100.0,1,111.288,68.0943930141726,65.3674265213117,66.16877105447273,113,Clear,No
2023-06-15,Jayanagar,South End Circle,8087,52.89782065202444,1.1916800979682816,18.84606130074402,42.542879683339,1,66.174,15.8257834041272,97.8029944934899,72.35246634640832,176,Clear,No
2023-06-15,Hebbal,Hebbal Flyover,38869,20.828865369344783,1.5,100.0,100.0,5,127.738,17.306000238776562,86.9367813904948,63.53043479467024,83,Fog,No
2023-06-15,Yeshwanthpur,Tumkur Road,25400,31.16025187353012,1.5,80.80112810012822,100.0,2,100.8,57.97316056582514,83.34377130950318,99.57339305600894,110,Fog,No
2023-06-16,Indiranagar,CMH Road,22779,35.481547038279786,1.000901869592801,79.12809213821832,100.0,3,95.558,36.50912207053642,80.63199028583978,77.26765347029423,93,Clear,No
2023-06-16,Whitefield,Marathahalli Bridge,14442,50.08487085829936,1.2572652694570254,51.46259878349058,67.85514928419823,0,78.884,42.65437012058602,93.41669730709732,86.61716327226299,219,Clear,No
2023-06-16,Koramangala,Sarjapur Road,29834,20.0,1.5,96.6964267993678,100.0,3,109.668,66.91352534544492,90.22976859793388,85.01086116053409,105,Overcast,No
2023-06-16,M.G. Road,Trinity Circle,41935,32.55170705525466,1.5,100.0,100.0,1,133.87,10.806956829437462,80.34757107577484,95.05538336157817,102,Windy,No
2023-06-16,M.G. Road,Anil Kumble Circle,37009,27.54359386403292,1.5,100.0,100.0,1,124.018,72.01724553718007,61.37378479429384,86.78088487892043,101,Clear,No
2023-06-16,Hebbal,Hebbal Flyover,31023,44.86016811108983,1.5,100.0,100.0,2,112.046,70.53808384724519,69.71797986022543,92.39192945309937,94,Clear,Yes
2023-06-16,Hebbal,Ballari Road,29610,22.97543402804088,1.5,100.0,100.0,2,109.22,12.389931711164664,68.87344403496311,84.23753884579938,76,Overcast,Yes
2023-06-16,Yeshwanthpur,Tumkur Road,6347,50.19251352493217,1.0262811883367031,21.01958852491785,27.26161062963021,0,62.694,66.01758908126996,80.02653979268926,94.842035453526,213,Fog,Yes
